month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,charitable_percent_covered
11,2022,Madisonville,30,13,0,17,260.1259,494.034,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.805857,0.08993363696852189,0.8594787041907546,2.048913083594759,1,929532.8787878788,3537669.213465,227341.86029966327,0.0642631762840798,24652.946857463525,0.02652186643425808,0.9502637469090924,0,0,0,0,0,0,0
11,2022,Millvale,30,13,0,17,260.1259,494.034,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.805857,0.6116751269035533,0.4752711022093473,2.67,1,215128.06587245967,818746.6553971617,269078.88973370707,0.3286473147217694,12869.339523475825,0.059821759988794354,0.863740176919911,0,0,0,0,0,0,0
11,2022,Mt. Adams,30,13,0,17,260.1259,494.034,1611,940,134,89,31,3.805857,0,0.9455658722012891,1.7100000000000002,0.13,144990,551811.20643,0,0,344.76000000000005,0.0023778191599420654,0.9479436913612311,0,0,0,0,0,0,0
11,2022,Mt. Airy,30,13,0,17,260.1259,494.034,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.805857,0.22657421732700697,0.7341825337528219,2.2298569832402237,1,790445.995552261,3008324.4252945413,439840.1914452187,0.14620769879304307,37345.00922164566,0.04724549106679175,0.9276357236126568,0,0,0,0,0,0,0
11,2022,Mt. Auburn,30,13,0,17,260.1259,494.034,4811,2573,712,390,151,3.805857,0.15895841430237076,0.8541032132952836,1.750066795949149,1,432990,1647898.0224300001,202059.906,0.1226167537370069,11956.1,0.02761287789556341,1.004332844927854,0,0,0,0,0,0,0
11,2022,Mt. Lookout,30,13,0,17,260.1259,494.034,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.805857,0.011706647128207993,0.967971623401985,2.336911529223379,0.13,454661.1539477158,1730375.335379992,12549.924698706101,0.007252718206336504,2272.584725640349,0.0049984141066551,0.9802227557149766,0,0,0,0,0,0,0
11,2022,Mt. Washington,30,13,0,17,260.1259,494.034,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.805857,0.13017022793010075,0.9035967596318654,2.2616857770187853,0.45,1123478.6942729908,4275799.252949722,351460.90248497727,0.08219770894120365,22897.07484194899,0.02038051541045539,1.0061749839835246,0,0,0,0,0,0,0
11,2022,North Avondale - Paddock Hills,30,13,0,17,260.1259,494.034,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.805857,0.15559361190153428,0.8781942441059057,2.099291784702549,1,391755.7400972898,1490966.325739451,134017.96615079916,0.08988664856956603,9990.0446838082,0.025500697657492508,0.9935815903329643,0,0,0,0,0,0,0
11,2022,North Fairmount,30,13,0,17,260.1259,494.034,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.805857,0.22156862745098038,0.7200378183693886,2.07,1,150277.14558472554,571933.3264636468,86390.1574052506,0.15104935034895492,6839.923627684964,0.04551539491298527,0.9166025636313289,0,0,0,0,0,0,0
11,2022,Northside,30,13,0,17,260.1259,494.034,7965,4049,1390,654,270,3.805857,0.09706100271672018,0.8925287681112727,1.9639542275905912,1,716850,2728228.59045,194155.362,0.07116535714039107,20420.4,0.02848629420380833,0.9921804194554721,0,0,0,0,0,0,0
11,2022,Oakley,30,13,0,17,260.1259,494.034,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.805857,0.03348852199904193,0.9441322319976118,1.7542870201096892,1,1017977.1212121214,3874275.352605001,105143.02170033667,0.027138758124055425,15392.253142536474,0.015120431315989375,0.9863914214376566,0,0,0,0,0,0,0
11,2022,Over-the-Rhine,30,13,0,17,260.1259,494.034,5712,2976,893,456,143,3.805857,0.22815860215053763,0.8601751573110348,1.766196153846154,0.65,514080,1956514.96656,335449.086,0.17145234855514346,8604.635000000002,0.0167379298941799,1.048365435760358,0,0,0,0,0,0,0
11,2022,Pendleton,30,13,0,17,260.1259,494.034,1018,509,223,116,30,3.805857,0.10609037328094302,0.8890974104238332,2,1,91620,348692.61834,26677.836,0.07650817538668749,3226.6,0.03521720148439205,1.0008227872949127,0,0,0,0,0,0,0
11,2022,Pleasant Ridge,30,13,0,17,260.1259,494.034,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.805857,0.11124676081012051,0.903847207698152,2.000969089390142,1,659362.7332704996,2509440.273956664,197636.4158963242,0.07875717065172806,20757.836380772857,0.031481664542689705,1.0140860428925698,0,0,0,0,0,0,0
11,2022,Queensgate,30,13,0,17,260.1259,494.034,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.805857,0.4972375690607735,0.5573386579819257,2.41,1,24636.424302788844,93762.70788773904,21522.95533864542,0.22954707498864682,914.6626494023906,0.0371264367816092,0.8240121697521817,0,0,0,0,0,0,0
11,2022,Riverside,30,13,0,17,260.1259,494.034,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.805857,0.2100602282504586,0.820368499935789,2.1490519187358914,1,145151.1377245509,552424.4735669461,76557.5202754491,0.13858459199159903,3799.4796407185636,0.026176023834747514,0.9851291157621355,0,0,0,0,0,0,0
11,2022,Roselawn,30,13,0,17,260.1259,494.034,7056,3035,1647,887,249,3.805857,0.22833607907742998,0.7417700518822039,2.200778812114855,1,635040,2416871.42928,342365.562,0.14165650594909499,25105.600000000002,0.03953388762912573,0.92296044546042455,0,0,0,0,0,0,0
11,2022,Sayler Park,30,13,0,17,260.1259,494.034,3122,1287,721,462,133,3.805857,0.17249417249417248,0.82932408968564,2.4276241252915693,1,280980,1069369.69986,109675.548,0.10256092725870064,13149.5,0.04679870453413054,0.9786837214784712,0,0,0,0,0,0,0
11,2022,Sedamsville,30,13,0,17,260.1259,494.034,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.805857,0.2037735849056604,0.7790406543872179,2.64,1,51318.86227544911,195312.25122305393,20767.1777245509,0.10632808538381959,2012.8203592814373,0.03922184300341297,0.9245905827744505,0,0,0,0,0,0,0
11,2022,South Cumminsville,30,13,0,17,260.1259,494.034,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.805857,0.6116751269035533,0.47527110220934743,2.67,1,70441.93412754028,268091.9280928381,88107.69226629291,0.32864731472176933,4213.9604765241775,0.05982175998879436,0.8637401769199111,0,0,0,0,0,0,0
11,2022,South Fairmount,30,13,0,17,260.1259,494.034,1948,879,467,238,64,3.805857,0.36063708759954494,0.7115275255200681,2.02,1,175320,667242.84924,156608.778,0.23471031301179146,6674.2,0.03806867442391056,0.9843065129557702,0,0,0,0,0,0,0
11,2022,Spring Grove Village,30,13,0,17,260.1259,494.034,2167,885,569,353,63,3.805857,0.24632768361581922,0.820434759156934,2.44,1,195030,742256.29071,107699.412,0.14509733814041628,9193.6,0.04713941444905912,1.0126715117464093,0,0,0,0,0,0,0
11,2022,Villages at Roll Hill,30,13,0,17,260.1259,494.034,2556,861,1464,770,35,3.805857,0.7665505226480837,0.38555277250642533,2.97,1,230040,875499.34428,326062.44,0.37243025038259714,17790.5,0.07733655016518866,0.8353195730542112,0,0,0,0,0,0,0
11,2022,Walnut Hills,30,13,0,17,260.1259,494.034,6121,3661,769,356,74,3.805857,0.3561868341983065,0.7719992075373537,1.662482726130653,0.69,550890,2096608.5627300001,644220.336,0.3072678169172212,6557.07,0.011902684746501116,1.0911697092010761,0,0,0,0,0,0,0
11,2022,West End,30,13,0,17,260.1259,494.034,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.805857,0.4933898000276512,0.666690438229343,2.30811501120239,1,729780.8882309401,2777441.701939941,867818.8079511473,0.31245257365618434,42979.003626943006,0.058893024358486964,1.0380360362440142,0,0,0,0,0,0,0
11,2022,West Price Hill,30,13,0,17,260.1259,494.034,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.805857,0.22796012339480806,0.8240399982373932,2.4887270348361774,1,1712978.9487614913,6519352.922996563,858245.0983222269,0.1316457489661017,90703.42855245188,0.05295069657337691,1.0086364437768718,0,0,0,0,0,0,0
11,2022,Westwood,30,13,0,17,260.1259,494.034,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.805857,0.20956255720807482,0.8127041613023339,2.2915995172669885,1,3005578.2095923447,11438800.868024493,1519484.5672012283,0.13283600131974732,124710.9351396964,0.041493159200342786,0.987033321822424,0,0,0,0,0,0,0
11,2022,Winton Hills,30,13,0,17,260.1259,494.034,6294,2662,3029,1366,361,3.805857,0.5101427498121713,0.5561035893240951,2.36,1,566460,2155865.75622,670898.172,0.31119663646233864,38166.700000000004,0.06737757299721076,0.9346777987836445,0,0,0,0,0,0,0
12,2019,Avondale,31,16,0,15,121.2076,237.8826,12570,5516,3724,1951,395,3.17,0.385605511240029,0.6611315390110255,2.148326173428799,1,1169010,3705761.6999999997,505976.29020000005,0.13653772993552177,45747,0.039133112633767037,0.8368023815803143,0,0,0,0,0,0,0
12,2019,Bond Hill,31,16,0,15,121.2076,237.8826,7174,3182,1642,974,210,3.17,0.16656191074795726,0.8611707186958055,2.209983272930025,1,667182,2114966.94,126077.778,0.059612174363349625,23088,0.03460525014164051,0.9553881432007957,0,0,0,0,0,0,0
12,2019,California,31,16,0,15,121.2076,237.8826,976,373,197,71,77,3.17,0,0.9956553542619007,2.62,0.13,90768,287734.56,0,0,375.18000000000006,0.004133395029085141,0.9997887492909858,0,0,0,0,0,0,0
12,2019,Camp Washington,31,16,0,15,121.2076,237.8826,1396,446,230,90,47,3.17,0.3116591928251121,0.8501947443173294,2.36,1,129828,411554.76,33065.6814,0.08034333365504022,2671.5,0.02057722525187171,0.9511153032242413,0,0,0,0,0,0,0
12,2019,Carthage,31,16,0,15,121.2076,237.8826,2940,1039,1017,569,245,3.17,0.2685274302213667,0.7982502251174716,2.82,1,273420,866741.4,66369.2454,0.0765732955642825,15873,0.05805354399824446,0.9328770646799985,0,0,0,0,0,0,0
12,2019,Clifton,31,16,0,15,121.2076,237.8826,8552,4156,1437,824,202,3.17,0.06328200192492782,0.8672853664619448,2.0589897100093544,0.4,795336,2521215.12,62563.1238,0.024814671030530706,8002.800000000001,0.010062162406831832,0.9021621998993072,0,0,0,0,0,0,0
12,2019,College Hill,31,16,0,15,121.2076,237.8826,16403,7201,3858,2424,568,3.17,0.1478961255381197,0.848234994555465,2.259642138633177,1,1525479,4835768.43,253344.96899999998,0.052389805812103375,58344,0.03824634754067411,0.9388711479082426,0,0,0,0,0,0,0
12,2019,Columbia Tusculum,31,16,0,15,121.2076,237.8826,1573,741.3396774193549,288.72161290322583,145.62935483870967,42.115806451612904,3.17,0,0.9850607880963806,2.12,0.13,146289,463736.13,0,0,475.9339838709678,0.003253381893860562,0.9883141699902412,0,0,0,0,0,0,0
12,2019,Corryville,31,16,0,15,121.2076,237.8826,3984,1863,206,56,28,3.17,0.0880300590445518,0.7070811543521907,2.071882530120482,1,370512,1174523.04,39012.746400000004,0.03321582044061051,1638,0.004420909444228527,0.7447178842370298,0,0,0,0,0,0,0
12,2019,CUF,31,16,0,15,121.2076,237.8826,16974,5547,607,271,122,3.17,0.07066882999819722,0.7571902223251153,2.238798161894662,1,1578582,5004104.9399999995,93249.97919999999,0.01863469697739792,7663.5,0.0048546733714181466,0.7806795926739314,0,0,0,0,0,0,0
12,2019,Downtown,31,16,0,15,121.2076,237.8826,3857,2785.980014803849,161.09104367135456,42.3560325684678,9.40118430792006,3.17,0.10599732880535644,0.8943409124341305,1.3550661135597617,1,358701,1137082.17,70248.26366646928,0.061779408313534005,1009.2657290895635,0.0028136685682213416,0.9589339893158858,0,0,0,0,0,0,0
12,2019,East End,31,16,0,15,121.2076,237.8826,1601,747,314,157,70,3.17,0.0963855421686747,0.9061271110167556,2.13,1,148893,471990.81,17127.5472,0.0362878828085657,4426.5,0.029729402994096432,0.9721443968194177,0,0,0,0,0,0,0
12,2019,East Price Hill,31,16,0,15,121.2076,237.8826,13848,5640,3857,2225,513,3.17,0.32269503546099293,0.787443660994303,2.4111062969381862,1,1287864,4082528.88,432946.332,0.1060485656625655,53391,0.04145701720057397,0.9349492438574424,0,0,0,0,0,0,0
12,2019,East Walnut Hills,31,16,0,15,121.2076,237.8826,3905,2374.6651670951155,354.9685089974293,161.9228791773779,64.96015424164524,3.17,0.0548254807402153,0.9398046942132029,1.62701152368758,1,363165,1151233.05,30970.44937365038,0.02690198077066184,4424.219151670951,0.012182394095441331,0.9788890690793061,0,0,0,0,0,0,0
12,2019,East Westwood,31,16,0,15,121.2076,237.8826,2503,1090.543121232713,808.9919767632562,456.43811819522045,169.63801571519184,3.17,0.33312741973008175,0.74496052244973,2.271434278865361,1,232779,737909.4299999999,86420.32600278527,0.11711508552314513,12208.484611253041,0.05244667522093076,0.9145222831938058,0,0,0,0,0,0,0
12,2019,English Woods,31,16,0,15,121.2076,237.8826,474,204.5326968973747,158.82959427207638,87.1073985680191,25.114081145584727,3.17,0.3694690265486726,0.6331795120969427,2.26,1,44082,139739.94,17976.430406491647,0.12864203610286112,2188.3188544152745,0.04964200477326969,0.8114635529730736,0,0,0,0,0,0,0
12,2019,Evanston,31,16,0,15,121.2076,237.8826,8382,3597.7072654290737,1822.8614010348233,1000.7328668759236,406.4947770094157,3.17,0.18805791287811816,0.8339138293209494,2.1589895013123357,0.36,779526,2471097.42,160945.97185965464,0.06513137465039912,9878.738060075082,0.012672749927616375,0.9117179538989648,0,0,0,0,0,0,0
12,2019,Hartwell,31,16,0,15,121.2076,237.8826,5397,2651,829,241,190,3.17,0.10562052055827989,0.9163390716745318,1.98,1,501921,1591089.57,66607.128,0.041862588540505605,8404.5,0.016744666989426622,0.9749463272044641,0,0,0,0,0,0,0
12,2019,Hyde Park,31,16,0,15,121.2076,237.8826,13291,6703,2567,1591,218,3.17,0.01626137550350589,0.9545286940146902,1.971784666315552,0.65,1236063,3918319.71,25929.2034,0.006617429234736948,22929.075000000004,0.018550086039303824,0.979696209288731,0,0,0,0,0,0,0
12,2019,Kennedy Heights,31,16,0,15,121.2076,237.8826,5057,2619,865,427,34,3.17,0.10767468499427263,0.909102726798324,1.92,1,470301,1490854.17,67082.8932,0.04499628102458875,8989.5,0.0191143544240816,0.9732133622469944,0,0,0,0,0,0,0
12,2019,Linwood,31,16,0,15,121.2076,237.8826,687,268,202,127,39,3.17,0.2835820895522388,0.7508719461226344,2.56,1,63891,202534.47,18079.0776,0.08926420080492965,3237,0.05066441282809785,0.890800559755662,0,0,0,0,0,0,0
12,2019,Lower Price Hill,31,16,0,15,121.2076,237.8826,761,249.3715139442231,284.996015936255,83.37649402390439,51.54183266932271,3.17,0.5319148936170213,0.5297077402677616,2.29,1,70773,224350.41,31553.800054780877,0.1406451633174233,2630.9073705179285,0.03717388510474232,0.7075267886899271,0,0,0,0,0,0,0
12,2019,Madisonville,31,16,0,15,121.2076,237.8826,10838,5173,2288,1160,273,3.17,0.10806108641020684,0.8747427116556309,2.1310924524820076,1,1007934,3195150.78,132976.3734,0.04161818410334927,27943.5,0.027723541422355034,0.9440844371813352,0,0,0,0,0,0,0
12,2019,Millvale,31,16,0,15,121.2076,237.8826,2150,863.3146461107217,890.4344779257183,502.4702172389629,66.29292221443588,3.17,0.5305410122164049,0.5711313067425566,2.48,1,199950,633841.5,108955.89864050456,0.17189770414291988,11090.881219341278,0.05546827316499764,0.798497284050474,0,0,0,0,0,0,0
12,2019,Mt. Adams,31,16,0,15,121.2076,237.8826,1629,1030,92,46,26,3.17,0,0.9719854660198584,1.58,0.13,151497,480245.49,0,0,182.51999999999998,0.001204776332204598,0.973190242352063,0,0,0,0,0,0,0
12,2019,Mt. Airy,31,16,0,15,121.2076,237.8826,8950,3913.51504818384,2508.398813936249,1501.7774647887325,430.7405485544848,3.17,0.2776781334334773,0.7694442473803557,2.274527374301676,1,832350,2638549.5,258506.43949814673,0.09797293531849478,37684.101260192736,0.04527434523961403,0.9126915279384645,0,0,0,0,0,0,0
12,2019,Mt. Auburn,31,16,0,15,121.2076,237.8826,4641,2132,961,570,133,3.17,0.16604127579737335,0.8442274463475321,2.01,1,431613,1368213.21,84210.4404,0.06154774693338914,13708.5,0.03176109153338755,0.9375362848143088,0,0,0,0,0,0,0
12,2019,Mt. Lookout,31,16,0,15,121.2076,237.8826,4996,2118.6603225806452,1233.2783870967742,701.3706451612903,159.8841935483871,3.17,0,0.9722361007336349,2.3699679743795037,0.13,464628,1472870.76,0,0,2183.281016129032,0.004698987181420474,0.9769350879150553,0,0,0,0,0,0,0
12,2019,Mt. Washington,31,16,0,15,121.2076,237.8826,12297,5492.241855799697,3154.5783304176066,1700.5546328259147,391.2559107458913,3.17,0.16094788735060636,0.8925560941004734,2.225589981296251,0.45,1143621,3625278.57,210279.82673672927,0.05800377065554145,18355.6375198426,0.01605045510693018,0.966610319862945,0,0,0,0,0,0,0
12,2019,North Avondale - Paddock Hills,31,16,0,15,121.2076,237.8826,4236,1513.6275674758106,606.1700899677475,288.34425394669836,103.54506874893906,3.17,0.20760095011876484,0.8528371305477184,2,1,393948,1248815.16,74749.97336669496,0.05985671519770385,7641.84179256493,0.019398097699607385,0.9320919434450297,0,0,0,0,0,0,0
12,2019,North Fairmount,31,16,0,15,121.2076,237.8826,1621.0000000000002,699.4673031026254,543.1704057279237,297.89260143198095,85.88591885441528,3.17,0.36946902654867253,0.6331795120969428,2.26,1,150753.00000000003,477887.01000000007,61476.35799350835,0.1286420361028611,7483.681145584726,0.04964200477326969,0.8114635529730736,0,0,0,0,0,0,0
12,2019,Northside,31,16,0,15,121.2076,237.8826,7865,3918,1410,678,239,3.17,0.16436957631444615,0.8867734901430023,2.006624284806103,1,731445,2318680.65,153196.3944,0.06607050194687224,17881.5,0.024446814182884562,0.9772908062727591,0,0,0,0,0,0,0
12,2019,Oakley,31,16,0,15,121.2076,237.8826,12034,6473,1256,478,247,3.17,0.0522169009732736,0.9411240328092694,1.8348454379258765,1,1119162,3547743.54,80404.3188,0.022663509324577613,14137.5,0.012632219464206255,0.9764197615980532,0,0,0,0,0,0,0
12,2019,Over-the-Rhine,31,16,0,15,121.2076,237.8826,5200,2498,1076,598,132,3.17,0.32506004803843075,0.812888983355209,1.8602653846153847,0.65,483600,1533012,193160.6712,0.1260007561584645,9252.75,0.019133064516129034,0.9580228040298026,0,0,0,0,0,0,0
12,2019,Pendleton,31,16,0,15,121.2076,237.8826,1083,571,238,111,49,3.17,0.21891418563922943,0.8248001052224421,1.9,1,100719,319279.23,29735.325,0.09313266321771073,3120,0.030977273404223633,0.9489100418443764,0,0,0,0,0,0,0
12,2019,Pleasant Ridge,31,16,0,15,121.2076,237.8826,7182,3534.503298774741,1409.428840716305,690.7728557964185,255.6503298774741,3.17,0.08555060280930575,0.9452307188309471,2.006922862712337,1,667926,2117325.42,71930.67602488218,0.03397242357997203,18455.252120640904,0.027630683819226835,1.006833826230146,0,0,0,0,0,0,0
12,2019,Queensgate,31,16,0,15,121.2076,237.8826,243,79.62848605577689,91.00398406374502,26.62350597609562,16.45816733067729,3.17,0.5319148936170213,0.5297077402677615,2.29,1,22599,71638.83,10075.654945219123,0.14064516331742327,840.0926294820719,0.03717388510474233,0.707526788689927,0,0,0,0,0,0,0
12,2019,Riverside,31,16,0,15,121.2076,237.8826,1772,929.6467065868264,299.67664670658684,135.77844311377248,49.70059880239521,3.17,0.17914216333550184,0.8507807900977372,1.9201128668171552,1,164796,522403.32,39616.711803592814,0.07583549010292051,3616.84131736527,0.021947385357443564,0.9485636655581012,0,0,0,0,0,0,0
12,2019,Roselawn,31,16,0,15,121.2076,237.8826,7627,3442,2060,1154,384,3.17,0.29110981987216733,0.73354247133246,2.1238612822866134,1,709311,2248515.87,238358.3652,0.10600697481401365,29991,0.04228187635606948,0.8818313225025431,0,0,0,0,0,0,0
12,2019,Sayler Park,31,16,0,15,121.2076,237.8826,3001,1169,690,395,136,3.17,0.12745936698032506,0.8703071564957771,2.56,1,279093,884724.8099999999,35444.5074,0.04006274832509784,10354.5,0.037100536380346334,0.9474704412012213,0,0,0,0,0,0,0
12,2019,Sedamsville,31,16,0,15,121.2076,237.8826,520,218.35329341317367,118.32335329341318,64.22155688622755,25.29940119760479,3.17,0.3868092691622103,0.7831568153803606,2.26,1,48360,153301.19999999998,20091.820796407184,0.13106107973327794,1745.6586826347307,0.03609716051767433,0.9503150556313129,0,0,0,0,0,0,0
12,2019,South Cumminsville,31,16,0,15,121.2076,237.8826,704,282.68535388927825,291.5655220742817,164.52978276103715,21.70707778556412,3.17,0.5305410122164048,0.5711313067425566,2.48,1,65472,207546.24,35676.722159495446,0.1718977041429199,3631.6187806587245,0.055468273164997625,0.7984972840504742,0,0,0,0,0,0,0
12,2019,South Fairmount,31,16,0,15,121.2076,237.8826,1981,855,453,211,131,3.17,0.3929824561403509,0.7047997946218072,2.09,1,184233,584018.61,79928.5536,0.13685960041581552,6669,0.03619872661249613,0.8778581216501189,0,0,0,0,0,0,0
12,2019,Spring Grove Village,31,16,0,15,121.2076,237.8826,2171,862,599,373,70,3.17,0.2122969837587007,0.8897402149484337,2.51,1,201903,640032.51,43532.5158,0.06801610093212296,8638.5,0.04278539694803941,1.000541712828596,0,0,0,0,0,0,0
12,2019,Villages at Roll Hill,31,16,0,15,121.2076,237.8826,2348,847,1244,487,48,3.17,0.7107438016528925,0.41098250836216993,2.77,1,218364,692213.88,143205.3252,0.20688017004224185,10432.5,0.047775732263559925,0.6656384106679717,0,0,0,0,0,0,0
12,2019,Walnut Hills,31,16,0,15,121.2076,237.8826,6368,3492,1070,513,163,3.17,0.45217640320733105,0.732733199879062,1.7996058417085423,0.69,592224,1877350.0799999998,375616.6254,0.2000780937991065,9095.58,0.015358344140055115,0.9481696378182236,0,0,0,0,0,0,0
12,2019,West End,31,16,0,15,121.2076,237.8826,6695,3532.019985196151,1595.9089563286454,1087.6439674315322,210.5988156920799,3.17,0.36344459139700896,0.7446391726929729,1.9098760268857355,1,622635,1973752.95,305368.3617335307,0.15471458154554282,25315.734270910434,0.04065902859767028,0.940012782836186,0,0,0,0,0,0,0
12,2019,West Price Hill,31,16,0,15,121.2076,237.8826,18343,7664.524854369146,5121.964782260825,2655.326325370089,847.0986757029516,3.17,0.23711169197677295,0.8528769473865814,2.3877086627051196,1,1705899,5407699.83,432315.575918581,0.07994444764116669,68297.28752092429,0.04003595026488924,0.9728573452926373,0,0,0,0,0,0,0
12,2019,Westwood,31,16,0,15,121.2076,237.8826,32316,14259.456878767289,8629.008023236744,4229.56188180478,1379.3619842848082,3.17,0.223270087422473,0.8457906397845295,2.2547292362916203,1,3005388,9527079.959999999,757349.2561972147,0.07949437386659813,109374.01538874696,0.03639264394106417,0.9616776575921919,0,0,0,0,0,0,0
12,2019,Winton Hills,31,16,0,15,121.2076,237.8826,6008,2268,3018,1748,402,3.17,0.5476190476190477,0.5481767127280999,2.65,1,558744,1771218.48,295450.1892,0.16680618034202083,41925,0.07503436278510374,0.7900172558552245,0,0,0,0,0,0,0
12,2020,Avondale,31,17,0,14,189.2331,365.7206,12719,5968,3390,1896,515,3.33,0.35874664879356566,0.6989734205984481,1.999154335719968,1,1182867,3938947.11,783007.8045999999,0.19878606712238894,43880.200000000004,0.037096478302294345,0.9348559660231314,42246.25116666667,0.03571513210417288,355,3.0011827196126025e-4,0,0,0.03601525037613414
12,2020,Bond Hill,31,17,0,14,189.2331,365.7206,7276,3243,1799,1169,149,3.33,0.13444341658957756,0.8648665894807344,2.20003345413995,1,676668,2253304.44,159454.1816,0.07076459743717543,23987.600000000002,0.03544958532101415,0.971080772238924,344875.03708333336,0.5096665382186439,0,0,0,0,0.5096665382186439
12,2020,California,31,17,0,14,189.2331,365.7206,930.8790896159318,329.38264580369844,241.57041251778097,113.149359886202,52.40967283072546,3.33,0,0.9712414032173837,2.8,0.13,86571.75533428165,288283.9452631579,0,0,391.71267140825046,0.004524716749657214,0.975766119967041,0,0,0,0,0,0,0
12,2020,Camp Washington,31,17,0,14,189.2331,365.7206,1128,412,112,33,24,3.33,0.19174757281553398,0.8930051929138453,1.9,1,104904,349330.32,28891.9274,0.0827066124692526,1037.4,0.009889041409288493,0.9856008467923864,2374.7125,0.022637006215206285,235.5,0.002244909631663235,0,0,0.02488191584686952
12,2020,Carthage,31,17,0,14,189.2331,365.7206,3021,1040,911,537,286,3.33,0.22596153846153846,0.8068409280797094,2.9,1,280953,935573.49,85944.34099999999,0.09186273651255338,14978.6,0.053313543546429476,0.9520172081386923,45870.00466666667,0.16326575856697265,0,0,0,0,0.16326575856697265
12,2020,Clifton,31,17,0,14,189.2331,365.7206,8476,4118,1379,751,212,3.33,0.05099562894609033,0.8758416934870757,2.0755682881197384,0.4,788268,2624932.44,76801.32599999999,0.029258401027647016,7010.640000000001,0.00889372649910944,0.9139938210138322,8730.676,0.01107577118441951,160,2.0297665261053346e-4,0,0,0.011278747837030045
12,2020,College Hill,31,17,0,14,189.2331,365.7206,16199,7263,3660,2115,618,3.33,0.144292991876635,0.8424894559041248,2.21074986282997,1,1506507,5016668.3100000005,383275.18879999995,0.07640034483364118,49740.6,0.033017171509989666,0.9519069722477557,14927.890833333333,0.009908942230824903,255,1.6926572528371922e-4,0,0,0.010078207956108622
12,2020,Columbia Tusculum,31,17,0,14,189.2331,365.7206,1533.9553736466862,712.7721151307104,250.8824927383153,120.04145761816744,40.70609981515712,3.33,0.027389277389277385,0.9623346130991878,2.15,0.13,142657.84974914184,475050.63966464234,7139.712088354899,0.01502937053909687,380.328720887246,0.0026660202824873567,0.980030003920772,0,0,0,0,0,0,0
12,2020,Corryville,31,17,0,14,189.2331,365.7206,4310,1868,192,75,9,3.33,0.05139186295503212,0.7052290087997718,2.254939759036145,1,400830,1334763.9000000001,35109.177599999995,0.02630366134415232,1528.8,0.003814085772023052,0.7353467559159471,27121.007833333333,0.06766212068291629,0,0,0,0,0.06766212068291629
12,2020,CUF,31,17,0,14,189.2331,365.7206,16792,5439,516,180,190,3.33,0.05846662989520132,0.7758753361797359,2.2019930481913512,1,1561656,5200314.48,116299.15079999999,0.022363868809718596,6734,0.004312089218112055,0.8025512942075667,30645.739333333335,0.019623873204683576,0,0,0,0,0.019623873204683576
12,2020,Downtown,31,17,0,14,189.2331,365.7206,3914.909696521096,2723.1265729089564,201.82013323464105,37.58771280532939,0,3.33,0.11548966225090679,0.9087095158768976,1.4003966813585689,1,364086.60177646193,1212408.3839156183,115016.55701554405,0.09486618415165052,684.0963730569949,0.001878938608889017,1.0054546386374372,8332.8745,0.02288706714100985,0,0,0,0,0.02288706714100985
12,2020,East End,31,17,0,14,189.2331,365.7206,1462,703,201,94,47,3.33,0.08677098150782361,0.9357052673269892,2.06,1,135966,452766.78,22308.9566,0.04927251199834051,2566.2000000000003,0.018873836106085347,1.003851615431415,5735.070250000001,0.04218017923598547,0,0,0,0,0.04218017923598547
