month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,monthly_nbhd_meals_library,meal_percent_library_covered,charitable_percent_covered
1,2019,Madisonville,31,11,0,20,231.17,465.09,10838,5173,2288,1160,273,3.17,0.108061086,0.874742712,2.131092452,1,1007934,3195150.78,259985.31,0.081368714,37258,0.036964722,0.993076148,0,0,0,0,0,0,0,0,0,0,0
1,2019,Millvale,31,11,0,20,231.17,465.09,2150,863.3146461,890.4344779,502.4702172,66.29292221,3.17,0.530541012,0.571131307,2.48,1,199950,633841.5,213022.3013,0.336081341,14787.84163,0.073957698,0.981170345,0,0,0,0,0,0,0,0,0,0,0
1,2019,Mt. Adams,31,11,0,20,231.17,465.09,1629,1030,92,46,26,3.17,0,0.971985466,1.58,0.13,151497,480245.49,0,0,243.36,0.001606368,0.973591834,0,0,0,0,0,0,0,0,0,0,0
1,2019,Mt. Airy,31,11,0,20,231.17,465.09,8950,3913.515048,2508.398814,1501.777465,430.7405486,3.17,0.277678133,0.769444247,2.274527374,1,832350,2638549.5,505412.1653,0.191549245,50245.46835,0.060365794,1.021359286,0,0,0,0,0,0,0,0,0,0,0
1,2019,Mt. Auburn,31,11,0,20,231.17,465.09,4641,2132,961,570,133,3.17,0.166041276,0.844227446,2.01,1,431613,1368213.21,164641.86,0.120333482,18278,0.042348122,1.006909051,0,0,0,0,0,0,0,0,0,0,0
1,2019,Mt. Lookout,31,11,0,20,231.17,465.09,4996,2118.660323,1233.278387,701.3706452,159.8841935,3.17,0,0.972236101,2.369967974,0.13,464628,1472870.76,0,0,2911.041355,0.006265316,0.978501417,0,0,0,0,0,0,0,0,0,0,0
1,2019,Mt. Washington,31,11,0,20,231.17,465.09,12297,5492.241856,3154.57833,1700.554633,391.2559107,3.17,0.160947887,0.892556094,2.225589981,0.45,1143621,3625278.57,411123.1533,0.113404569,24474.18336,0.021400607,1.02736127,0,0,0,0,0,0,0,0,0,0,0
1,2019,North Avondale - Paddock Hills,31,11,0,20,231.17,465.09,4236,1513.627567,606.17009,288.3442539,103.5450687,3.17,0.20760095,0.852837131,2,1,393948,1248815.16,146145.4731,0.117027305,10189.12239,0.02586413,0.995728566,0,0,0,0,0,0,0,0,0,0,0
1,2019,North Fairmount,31,11,0,20,231.17,465.09,1621,699.4673031,543.1704057,297.8926014,85.88591885,3.17,0.369469027,0.633179512,2.26,1,150753,477887.01,120193.908,0.251511143,9978.241527,0.06618934,0.950879995,0,0,0,0,0,0,0,0,0,0,0
1,2019,Northside,31,11,0,20,231.17,465.09,7865,3918,1410,678,239,3.17,0.164369576,0.88677349,2.006624285,1,731445,2318680.65,299517.96,0.129176029,23842,0.032595752,1.048545272,0,0,0,0,0,0,0,0,0,0,0
1,2019,Oakley,31,11,0,20,231.17,465.09,12034,6473,1256,478,247,3.17,0.052216901,0.941124033,1.834845438,1,1119162,3547743.54,157200.42,0.044309973,18850,0.016842959,1.002276965,0,0,0,0,0,0,0,0,0,0,0
1,2019,Over-the-Rhine,31,11,0,20,231.17,465.09,5200,2498,1076,598,132,3.17,0.325060048,0.812888983,1.860265385,0.65,483600,1533012,377653.08,0.246347113,12337,0.025510753,1.084746849,0,0,0,0,0,0,0,0,0,0,0
1,2019,Pendleton,31,11,0,20,231.17,465.09,1083,571,238,111,49,3.17,0.218914186,0.824800105,1.9,1,100719,319279.23,58136.25,0.182085913,4160,0.041303031,1.048189049,0,0,0,0,0,0,0,0,0,0,0
1,2019,Pleasant Ridge,31,11,0,20,231.17,465.09,7182,3534.503299,1409.428841,690.7728558,255.6503299,3.17,0.085550603,0.945230719,2.006922863,1,667926,2117325.42,140633.3969,0.066420303,24607.00283,0.036840912,1.048491934,0,0,0,0,0,0,0,0,0,0,0
1,2019,Queensgate,31,11,0,20,231.17,465.09,243,79.62848606,91.00398406,26.62350598,16.45816733,3.17,0.531914894,0.52970774,2.29,1,22599,71638.83,19699.15563,0.274978746,1120.123506,0.04956518,0.854251666,0,0,0,0,0,0,0,0,0,0,0
1,2019,Riverside,31,11,0,20,231.17,465.09,1772,929.6467066,299.6766467,135.7784431,49.7005988,3.17,0.179142163,0.85078079,1.920112867,1,164796,522403.32,77455.58731,0.148267793,4822.45509,0.02926318,1.028311764,0,0,0,0,0,0,0,0,0,0,0
1,2019,Roselawn,31,11,0,20,231.17,465.09,7627,3442,2060,1154,384,3.17,0.29110982,0.733542471,2.123861282,1,709311,2248515.87,466020.18,0.207256789,39988,0.056375835,0.997175096,0,0,0,0,0,0,0,0,0,0,0
1,2019,Sayler Park,31,11,0,20,231.17,465.09,3001,1169,690,395,136,3.17,0.127459367,0.870307156,2.56,1,279093,884724.81,69298.41,0.078327644,13806,0.049467382,0.998102182,0,0,0,0,0,0,0,0,0,0,0
1,2019,Sedamsville,31,11,0,20,231.17,465.09,520,218.3532934,118.3233533,64.22155689,25.2994012,3.17,0.386809269,0.783156815,2.26,1,48360,153301.2,39282.00269,0.256240673,2327.54491,0.048129547,1.087527036,0,0,0,0,0,0,0,0,0,0,0
1,2019,South Cumminsville,31,11,0,20,231.17,465.09,704,282.6853539,291.5655221,164.5297828,21.70707779,3.17,0.530541012,0.571131307,2.48,1,65472,207546.24,69752.41867,0.336081341,4842.158374,0.073957698,0.981170345,0,0,0,0,0,0,0,0,0,0,0
1,2019,South Fairmount,31,11,0,20,231.17,465.09,1981,855,453,211,131,3.17,0.392982456,0.704799795,2.09,1,184233,584018.61,156270.24,0.267577501,8892,0.048264969,1.020642264,0,0,0,0,0,0,0,0,0,0,0
1,2019,Spring Grove Village,31,11,0,20,231.17,465.09,2171,862,599,373,70,3.17,0.212296984,0.889740215,2.51,1,201903,640032.51,85111.47,0.132979917,11518,0.057047196,1.079767328,0,0,0,0,0,0,0,0,0,0,0
1,2019,Villages at Roll Hill,31,11,0,20,231.17,465.09,2348,847,1244,487,48,3.17,0.710743802,0.410982508,2.77,1,218364,692213.88,279984.18,0.404476403,13910,0.063700976,0.879159887,0,0,0,0,0,0,0,0,0,0,0
1,2019,Walnut Hills,31,11,0,20,231.17,465.09,6368,3492,1070,513,163,3.17,0.452176403,0.7327332,1.799605842,0.69,592224,1877350.08,734377.11,0.3911775,12127.44,0.020477792,1.144388492,0,0,0,0,0,0,0,0,0,0,0
1,2019,West End,31,11,0,20,231.17,465.09,6695,3532.019985,1595.908956,1087.643967,210.5988157,3.17,0.363444591,0.744639173,1.909876027,1,622635,1973752.95,597033.038,0.302486204,33754.31236,0.054212038,1.101337415,0,0,0,0,0,0,0,0,0,0,0
1,2019,West Price Hill,31,11,0,20,231.17,465.09,18343,7664.524854,5121.964782,2655.326325,847.0986757,3.17,0.237111692,0.852876947,2.387708663,1,1705899,5407699.83,845230.5936,0.156301315,91063.05003,0.053381267,1.062559529,0,0,0,0,0,0,0,0,0,0,0
1,2019,Westwood,31,11,0,20,231.17,465.09,32316,14259.45688,8629.008023,4229.561882,1379.361984,3.17,0.223270087,0.84579064,2.254729236,1,3005388,9527079.96,1480711.769,0.155421365,145832.0205,0.048523525,1.04973553,0,0,0,0,0,0,0,0,0,0,0
1,2019,Winton Hills,31,11,0,20,231.17,465.09,6008,2268,3018,1748,402,3.17,0.547619048,0.548176713,2.65,1,558744,1771218.48,577641.78,0.32612678,55900,0.100045817,0.97434931,0,0,0,0,0,0,0,0,0,0,0
1,2020,Avondale,31,13,0,18,120.07,241.69,12719,5968,3390,1896,515,3.33,0.358746649,0.698973421,1.999154336,1,1182867,3938947.11,517458.29,0.131369697,56417.4,0.047695472,0.87803859,12303.67717,0.010401573,0,0,0,0,0,0,0,0,0.010401573
1,2020,Bond Hill,31,13,0,18,120.07,241.69,7276,3243,1799,1169,149,3.33,0.134443417,0.864866589,2.200033454,1,676668,2253304.44,105376.84,0.046765469,30841.2,0.045578038,0.957210097,34995.875,0.05171794,0,0,0,0,0,0,0,0,0.05171794
1,2020,California,31,13,0,18,120.07,241.69,930.8790896,329.3826458,241.5704125,113.1493599,52.40967283,3.33,0,0.971241403,2.8,0.13,86571.75533,288283.9453,0,0,503.6305775,0.005817493,0.977058896,0,0,0,0,0,0,0,0,0,0,0
1,2020,Camp Washington,31,13,0,18,120.07,241.69,1128,412,112,33,24,3.33,0.191747573,0.893005193,1.9,1,104904,349330.32,19093.51,0.054657466,1333.8,0.012714482,0.96037714,2022,0.019274765,0,0,0,0,0,0,0,0,0.019274765
1,2020,Carthage,31,13,0,18,120.07,241.69,3021,1040,911,537,286,3.33,0.225961538,0.806840928,2.9,1,280953,935573.49,56797.15,0.060708379,19258.2,0.068545985,0.936095292,2067.083333,0.007357399,0,0,0,0,0,0,0,0,0.007357399
1,2020,Clifton,31,13,0,18,120.07,241.69,8476,4118,1379,751,212,3.33,0.050995629,0.875841693,2.075568288,0.4,788268,2624932.44,50754.9,0.019335698,9013.68,0.011434791,0.906612182,702.5,8.91E-04,0,0,0,0,0,0,0,0,8.91E-04
1,2020,College Hill,31,13,0,18,120.07,241.69,16199,7263,3660,2115,618,3.33,0.144292992,0.842489456,2.210749863,1,1506507,5016668.31,253291.12,0.050489908,63952.2,0.042450649,0.935430013,7329.15,0.004864996,0,0,0,0,0,0,0,0,0.004864996
1,2020,Columbia Tusculum,31,13,0,18,120.07,241.69,1533.955374,712.7721151,250.8824927,120.0414576,40.70609982,3.33,0.027389277,0.962334613,2.15,0.13,142657.8497,475050.6397,4718.347872,0.009932305,488.9940697,0.00342774,0.975694659,0,0,0,0,0,0,0,0,0,0,0
1,2020,Corryville,31,13,0,18,120.07,241.69,4310,1868,192,75,9,3.33,0.051391863,0.705229009,2.254939759,1,400830,1334763.9,23202.24,0.017383029,1965.6,0.004903825,0.727515863,4400.770917,0.010979146,0,0,0,0,0,0,0,0,0.010979146
1,2020,CUF,31,13,0,18,120.07,241.69,16792,5439,516,180,190,3.33,0.05846663,0.775875336,2.201993048,1,1561656,5200314.48,76857.42,0.014779379,8658,0.005544115,0.79619883,9485.808333,0.006074198,0,0,0,0,0,0,0,0,0.006074198
1,2020,Downtown,31,13,0,18,120.07,241.69,3914.909697,2723.126573,201.8201332,37.58771281,0,3.33,0.115489662,0.908709516,1.400396681,1,364086.6018,1212408.384,76009.80548,0.062693236,879.5524796,0.002415778,0.973818531,3302.8,0.009071468,0,0,0,0,0,0,0,0,0.009071468
1,2020,East End,31,13,0,18,120.07,241.69,1462,703,201,94,47,3.33,0.086770982,0.935705267,2.06,1,135966,452766.78,14743.09,0.032562217,3299.4,0.024266361,0.992533845,4788.108333,0.035215483,0,0,0,0,0,0,0,0,0.035215483
1,2020,East Price Hill,31,13,0,18,120.07,241.69,14788,6063,4110,2240,563,3.33,0.309252845,0.802082883,2.421629116,1,1375284,4579695.72,453168.75,0.098951716,65590.2,0.047692113,0.948726712,27675.81667,0.02012371,0,0,0,0,0,0,0,0,0.02012371
1,2020,East Walnut Hills,31,13,0,18,120.07,241.69,3730.882391,2345.219794,238.0109254,95.55205656,27.90938303,3.33,0.042030472,0.949114357,1.57315749,1,346972.0623,1155416.968,23823.55105,0.020619007,2888.997686,0.008326312,0.978059676,10183.60417,0.029349925,0,0,0,0,0,0,0,0,0.029349925
1,2020,East Westwood,31,13,0,18,120.07,241.69,2594.407483,1110.703775,825.609913,480.56864,143.2812563,3.33,0.331502393,0.719523199,2.316640032,1,241279.8959,803462.0533,88990.48976,0.110758796,14598.08758,0.06050271,0.890784705,1766.4,0.007320958,0,0,0,0,0,0,0,0,0.007320958
1,2020,English Woods,31,13,0,18,120.07,241.69,452.0534606,217.202864,136.4305489,76.47350835,21.49403341,3.33,0.252083333,0.721772965,2.03,1,42040.97184,139996.4362,13233.30621,0.094526022,2292.440477,0.054528722,0.87082771,0,0,0,0,0,0,0,0,0,0,0
1,2020,Evanston,31,13,0,18,120.07,241.69,8305.282307,3343.437259,1505.62945,782.1793541,288.1667115,3.33,0.14225908,0.880456912,2.1611644,0.36,772391.2545,2572062.878,114956.0562,0.044694108,9016.595257,0.011673611,0.936824631,4298.675,0.005565411,0,0,0,0,0,0,0,0,0.005565411
1,2020,Hartwell,31,13,0,18,120.07,241.69,5213,2384,1046,412,203,3.33,0.117449664,0.913793044,2.12,1,484809,1614413.97,67673.2,0.041918121,14391,0.029683855,0.985395019,271.8333333,5.61E-04,0,0,0,0,0,0,0,0,5.61E-04
1,2020,Hyde Park,31,13,0,18,120.07,241.69,13423,6632,2497,1401,325,3.33,0.012665862,0.953415044,2.009787826,0.65,1248339,4156968.87,20301.96,0.004883837,26252.46,0.021029913,0.979328793,852.3041667,6.83E-04,0,0,0,0,0,0,0,0,6.83E-04
1,2020,Kennedy Heights,31,13,0,18,120.07,241.69,5020,2564,821,456,28,3.33,0.097113885,0.910703138,1.95,1,466860,1554643.8,60180.81,0.038710353,11325.6,0.024259093,0.973672583,2658.333333,0.00569407,0,0,0,0,0,0,0,0,0.00569407
1,2020,Linwood,31,13,0,18,120.07,241.69,669.9474518,311.2997095,109.5716926,52.42751518,17.77818854,3.33,0.027389277,0.962334613,2.15,1,62305.11302,207476.0264,2060.715186,0.009932305,1642.813467,0.026367234,0.998634152,0,0,0,0,0,0,0,0,0,0,0
1,2020,Lower Price Hill,31,13,0,18,120.07,241.69,858.0199203,279.690239,281.9641434,89.44023904,42.44621514,3.33,0.482384824,0.59529547,2.3,1,79795.85259,265720.1891,32608.41038,0.122717098,3086.143028,0.038675482,0.756688049,2408.166667,0.030179096,0,0,0,0,0,0,0,0,0.030179096
1,2020,Madisonville,31,13,0,18,120.07,241.69,10708.11111,5353.468575,1880.752525,960.5347924,350.6116723,3.33,0.083063405,0.887632225,2.036783539,1,995854.3333,3316194.93,107474.0636,0.03240885,30680.82727,0.030808549,0.950849624,24484.60167,0.024586529,0,0,0,0,0,0,0,0,0.024586529
1,2020,Millvale,31,13,0,18,120.07,241.69,2172.59986,849.0014015,897.9677645,539.3833217,57.25297828,3.33,0.573203194,0.545278332,2.55,1,202051.787,672832.4506,117618.5147,0.174811002,13961.28942,0.06909758,0.789186913,11657.5575,0.057695889,0,0,0,0,0,0,0,0,0.057695889
1,2020,Mt. Adams,31,13,0,18,120.07,241.69,1617,975,115,69,28,3.33,0,0.968495181,1.66,0.13,150381,500768.73,0,0,295.074,0.001962176,0.970457357,0,0,0,0,0,0,0,0,0,0,0
1,2020,Mt. Airy,31,13,0,18,120.07,241.69,8806.992291,3766.476649,2421.760119,1321.154633,452.6658265,3.33,0.231938543,0.771281074,2.33455419,1,819050.283,2727437.442,211138.2341,0.077412677,41507.39875,0.050677473,0.899371224,5358.208333,0.006541977,0,0,0,0,0,0,0,0,0.006541977
1,2020,Mt. Auburn,31,13,0,18,120.07,241.69,4632,2374,708,325,162,3.33,0.136478517,0.876137822,1.804115492,1,430776,1434484.08,78307.56,0.054589355,11395.8,0.02645412,0.957181297,9030.419833,0.020963145,0,0,0,0,0,0,0,0,0.020963145
1,2020,Mt. Lookout,31,13,0,18,120.07,241.69,4936.097175,2131.928175,1133.545815,635.5310272,151.5157116,3.33,0.00888933,0.969493974,2.316645316,0.13,459057.0372,1528659.934,4580.366942,0.002996328,2394.19618,0.005215466,0.977705768,0,0,0,0,0,0,0,0,0,0,0
1,2020,Mt. Washington,31,13,0,18,120.07,241.69,12196.83526,5429.929707,3033.712291,1576.369099,438.2196687,3.33,0.151879582,0.908039547,2.222381882,0.45,1134305.679,3777237.912,199320.644,0.052768888,21213.61972,0.018701854,0.97951029,9392.125,0.008280065,0,0,0,0,0,0,0,0,0.008280065
1,2020,North Avondale - Paddock Hills,31,13,0,18,120.07,241.69,4209.835302,1701.342946,614.3596247,356.2685893,47.92390549,3.33,0.193256155,0.872082623,2.078163362,1,391514.6831,1303743.895,79466.46271,0.06095251,9458.104378,0.024157726,0.957192858,4790.366667,0.012235471,0,0,0,0,0,0,0,0,0.012235471
1,2020,North Fairmount,31,13,0,18,120.07,241.69,1545.946539,742.797136,466.5694511,261.5264916,73.50596659,3.33,0.252083333,0.721772965,2.03,1,143773.0282,478764.1838,45255.67379,0.094526022,7839.759523,0.054528722,0.87082771,1666.46875,0.011590969,0,0,0,0,0,0,0,0,0.011590969
1,2020,Northside,31,13,0,18,120.07,241.69,7789,3910,1374,665,222,3.33,0.135805627,0.900782894,1.987628735,1,724377,2412175.41,128337.39,0.053204004,20755.8,0.028653312,0.982640209,14180.87083,0.019576644,0,0,0,0,0,0,0,0,0.019576644
1,2020,Oakley,31,13,0,18,120.07,241.69,11666.88889,6491.531425,1354.247475,449.4652076,337.3883277,3.33,0.035326436,0.95188309,1.773530829,1,1085020.667,3613118.82,55424.99639,0.015339932,18412.37273,0.016969606,0.984192628,584.8333333,5.39E-04,0,0,0,0,0,0,0,0,5.39E-04
1,2020,Over-the-Rhine,31,13,0,18,120.07,241.69,5407,2800,872,458,96,3.33,0.251071429,0.865757332,1.735303846,0.65,502851,1674493.83,169908.07,0.101468317,8426.34,0.016757131,0.98398278,249528.625,0.496227759,0,0,0,0,0,0,0,0,0.496227759
1,2020,Pendleton,31,13,0,18,120.07,241.69,980,476,218,92,44,3.33,0.149159664,0.880294889,2.06,1,91140,303496.2,17159.99,0.056541037,3182.4,0.034917709,0.971753636,0,0,0,0,0,0,0,0,0,0,0
1,2020,Pleasant Ridge,31,13,0,18,120.07,241.69,7044.73327,3555.784166,1513.62394,880.9359095,225.2940622,3.33,0.11101451,0.916917317,1.939781398,1,655160.1942,2181683.447,95405.58989,0.043730263,25885.78134,0.039510614,1.000158193,1527.291667,0.002331173,0,0,0,0,0,0,0,0,0.002331173
1,2020,Queensgate,31,13,0,18,120.07,241.69,273.9800797,89.30976096,90.03585657,28.55976096,13.55378486,3.33,0.482384824,0.59529547,2.3,1,25480.14741,84848.89088,10412.40962,0.122717098,985.4569721,0.038675482,0.756688049,0,0,0,0,0,0,0,0,0,0,0
1,2020,Riverside,31,13,0,18,120.07,241.69,1794.736527,917.6646707,227.8023952,131.2814371,36.76047904,3.33,0.14330832,0.87063014,1.913544018,1,166910.497,555811.955,31784.40587,0.057185538,3932.180838,0.023558619,0.951374298,661.05,0.003960506,0,0,0,0,0,0,0,0,0.003960506
1,2020,Roselawn,31,13,0,18,120.07,241.69,8119,3692,1820,1000,359,3.33,0.263001083,0.731864272,2.113471876,1,755067,2514373.11,234680.99,0.093335786,31800.6,0.042116263,0.86731632,70441.25,0.09329139,0,0,0,0,0,0,0,0,0.09329139
1,2020,Sayler Park,31,13,0,18,120.07,241.69,2993,1193,668,393,164,3.33,0.158424141,0.874458463,2.510073309,1,278349,926902.17,45679.41,0.049281803,13033.8,0.046825388,0.970565654,1158.5,0.004162041,0,0,0,0,0,0,0,0,0.004162041
1,2020,Sedamsville,31,13,0,18,120.07,241.69,568.2634731,262.3353293,101.1976048,60.71856287,20.23952096,3.33,0.207715134,0.865068649,2.07,1,52848.50299,175985.515,13169.93413,0.07483533,1894.419162,0.035846222,0.975750201,0,0,0,0,0,0,0,0,0,0,0
1,2020,South Cumminsville,31,13,0,18,120.07,241.69,711.4001402,277.9985985,294.0322355,176.6166783,18.74702172,3.33,0.573203194,0.545278332,2.55,1,66160.21303,220313.5094,38513.22528,0.174811002,4571.510582,0.06909758,0.789186913,2973.333333,0.044941411,0,0,0,0,0,0,0,0,0.044941411
1,2020,South Fairmount,31,13,0,18,120.07,241.69,1843,853,423,199,54,3.33,0.296600234,0.745799126,1.94,1,171399,570758.67,61147.57,0.107133843,5920.2,0.034540458,0.887473427,1361.666667,0.007944426,0,0,0,0,0,0,0,0,0.007944426
1,2020,Spring Grove Village,31,13,0,18,120.07,241.69,2239,889,645,434,64,3.33,0.282339708,0.824591244,2.51,1,208227,693395.91,60664.19,0.087488532,11653.2,0.055963924,0.968043699,850.6666667,0.004085285,0,0,0,0,0,0,0,0,0.004085285
1,2020,Villages at Roll Hill,31,13,0,18,120.07,241.69,2382,844,1266,581,40,3.33,0.699052133,0.414767959,2.82,1,221526,737681.58,142597.1,0.193304406,14531.4,0.065596815,0.673669181,0,0,0,0,0,0,0,0,0,0,0
1,2020,Walnut Hills,31,13,0,18,120.07,241.69,6382,3777,808,386,125,3.33,0.36457506,0.800911924,1.688450063,0.69,593526,1976441.58,332807.13,0.168387031,8250.606,0.013901002,0.983199957,31196.58333,0.052561444,0,0,0,0,0,0,0,0,0.052561444
1,2020,West End,31,13,0,18,120.07,241.69,7714.090303,3427.873427,2694.179867,1503.412287,292,3.33,0.479453827,0.679860872,2.280349515,1,717410.3982,2388976.626,397219.2145,0.166271704,42012.64752,0.058561526,0.904694102,53836.125,0.075042298,0,0,0,0,0,0,0,0,0.075042298
1,2020,West Price Hill,31,13,0,18,120.07,241.69,17977.5585,7434.568795,5158.830696,2798.855275,984.6436493,3.33,0.241029518,0.843703751,2.41101074,1,1671912.941,5567470.093,433096.5241,0.077790543,88533.87483,0.052953639,0.974447934,3683.691667,0.00220328,0,0,0,0,0,0,0,0,0.00220328
1,2020,Westwood,31,13,0,18,120.07,241.69,32214.59252,14285.29622,8935.390087,4066.43136,1436.718744,3.33,0.197181703,0.852091822,2.25775622,1,2995957.104,9976537.157,680792.1602,0.068239325,128773.7124,0.042982495,0.963313643,10466.125,0.003493416,0,0,0,0,0,0,0,0,0.003493416
1,2020,Winton Hills,31,13,0,18,120.07,241.69,6204,2646,2954,1360,331,3.33,0.555933485,0.611866919,2.34,1,576972,1921316.76,355525.99,0.185042882,39569.4,0.068581144,0.865490945,1550.208333,0.0026868,0,0,0,0,0,0,0,0,0.0026868
1,2021,Avondale,31,13,0,18,212.18,421.14,13427,5961,3578,1817,782,3.67,0.336017447,0.678530718,2.129065235,1,1248711,4582769.37,843543.42,0.184068486,60816.6,0.048703503,0.911302707,5319.2385,0.004259783,2819.166667,0.002257661,0,0,0,0,0,0,0.006517445
1,2021,Bond Hill,31,13,0,18,212.18,421.14,7640,3312,1924,1160,158,3.67,0.125,0.873251239,2.280066908,1,710520,2607608.4,174351.96,0.066862785,30841.2,0.043406519,0.983520544,90038.91067,0.126722556,712.5,0.001002787,0,0,0,0,0,0,0.127725343
1,2021,California,31,13,0,18,212.18,421.14,930.8790896,333.8947368,238.0995733,113.4964438,53.10384068,3.67,0,0.974532007,2.77,0.13,86571.75533,317718.3421,0,0,506.7980654,0.005854081,0.980386088,0,0,0,0,0,0,0,0,0,0,0
1,2021,Camp Washington,31,13,0,18,212.18,421.14,1190,461,124,39,34,3.67,0.21691974,0.894907014,1.87,1,110670,406158.9,42114,0.103688483,1708.2,0.015435077,1.014030573,641.9948333,0.005800983,236.6666667,0.00213849,0,0,0,0,0,0,0.007939473
1,2021,Carthage,31,13,0,18,212.18,421.14,2889,1107,899,566,206,3.67,0.274616079,0.817363415,2.6,1,268677,986044.59,128026.56,0.12983851,18064.8,0.067236124,1.014438048,45623.03542,0.169806256,0,0,0,0,0,0,0,0,0.169806256
1,2021,Clifton,31,13,0,18,212.18,421.14,8544,4182,1386,828,171,3.67,0.055475849,0.869871483,2.043306829,0.4,794592,2916152.64,97704.48,0.033504584,9350.64,0.011767851,0.915143917,5351.38125,0.006734753,205,2.58E-04,0,0,0,0,0,0,0.006992748
1,2021,College Hill,31,13,0,18,212.18,421.14,17085,7353,3947,2269,700,3.67,0.15871073,0.812452927,2.296748156,1,1588905,5831281.35,491470.38,0.084281713,69474.6,0.043724829,0.940459469,13330.39167,0.008389672,879.1666667,5.53E-04,0,0,0,0,0,0,0.008942988
1,2021,Columbia Tusculum,31,13,0,18,212.18,421.14,1546.001056,742.6786374,243.4058622,126.2719831,30.32189068,3.67,0.035234899,0.96879115,2.08,0.13,143778.0982,527665.6205,11020.47871,0.020885345,476.358564,0.003313151,0.992989647,0,0,0,0,0,0,0,0,0,0,0
1,2021,Corryville,31,13,0,18,212.18,421.14,4438,1936,161,85,5,3.67,0.048553719,0.710637046,2.253644578,1,412734,1514733.78,39587.16,0.026134731,2106,0.00510256,0.741874337,15245.50542,0.036937847,591.6666667,0.00143353,0,0,0,0,0,0,0.038371377
1,2021,CUF,31,13,0,18,212.18,421.14,17351,5533,603,326,155,3.67,0.053677932,0.777781785,2.291218334,1,1613643,5922069.81,125078.58,0.021120754,11255.4,0.006975149,0.805877687,8709.358333,0.005397327,1030,6.38E-04,0,0,0,0,0,0,0.006035634
1,2021,Downtown,31,13,0,18,212.18,421.14,4608.323464,3019.737232,182.9837158,34.24870466,0,3.67,0.108420912,0.920791648,1.445595022,1,428574.0822,1572866.882,137882.3582,0.087663082,801.4196891,0.001869968,1.010324697,0,0,0,0,0,0,0,0,0,0,0
1,2021,East End,31,13,0,18,212.18,421.14,1497,707,222,117,41,3.67,0.111739745,0.96313056,2.09,1,139221,510941.07,33270.06,0.065115259,3697.2,0.026556338,1.054802157,8287.556167,0.059528061,0,0,0,0,0,0,0,0,0.059528061
1,2021,East Price Hill,31,13,0,18,212.18,421.14,15139,6027,4271,2175,643,3.67,0.296996848,0.752217016,2.480657857,1,1407927,5167092.09,753840.6,0.145892619,65941.2,0.046835667,0.944945302,10605.42575,0.007532653,2310.666667,0.001641184,0,0,0,0,0,0,0.009173837
